Name,Chapter,Section,Content
Numpy,Array and fft,numpy.core.defchararray.array,"numpy.core.defchararray.array#core.defchararray.array(obj,itemsize=None,copy=True,unicode=None,order=None)[source]#Create achararray.NoteThis class is provided for numarray backward-compatibility.
New code (not concerned with numarray compatibility) should use
arrays of typebytes_orstr_and use the free functions
innumpy.charfor fast
vectorized string operations instead.Versus a regular NumPy array of typestrorunicode, this
class adds the following functionality:values automatically have whitespace removed from the end
when indexedcomparison operators automatically remove whitespace from the
end when comparing valuesvectorized string operations are provided as methods
(e.g.str.endswith) and infix operators (e.g.+,*,%)Parameters:objarray of str or unicode-likeitemsizeint, optionalitemsizeis the number of characters per scalar in the
resulting array.  Ifitemsizeis None, andobjis an
object array or a Python list, theitemsizewill be
automatically determined.  Ifitemsizeis provided andobjis of type str or unicode, then theobjstring will be
chunked intoitemsizepieces.copybool, optionalIf true (default), then the object is copied.  Otherwise, a copy
will only be made if __array__ returns a copy, if obj is a
nested sequence, or if a copy is needed to satisfy any of the other
requirements (itemsize, unicode,order, etc.).unicodebool, optionalWhen true, the resultingchararraycan contain Unicode
characters, when false only 8-bit characters.  If unicode is
None andobjis one of the following:achararray,an ndarray of typestrorunicodea Python str or unicode object,then the unicode setting of the output array will be
automatically determined.order{ÅeCÅf, ÅeFÅf, ÅeAÅf}, optionalSpecify the order of the array.  If order is ÅeCÅf (default), then the
array will be in C-contiguous order (last-index varies the
fastest).  If order is ÅeFÅf, then the returned array
will be in Fortran-contiguous order (first-index varies the
fastest).  If order is ÅeAÅf, then the returned array may
be in any order (either C-, Fortran-contiguous, or even
discontiguous)."
Numpy,Array and fft,numpy.core.defchararray.asarray,"numpy.core.defchararray.asarray#core.defchararray.asarray(obj,itemsize=None,unicode=None,order=None)[source]#Convert the input to achararray, copying the data only if
necessary.Versus a regular NumPy array of typestrorunicode, this
class adds the following functionality:values automatically have whitespace removed from the end
when indexedcomparison operators automatically remove whitespace from the
end when comparing valuesvectorized string operations are provided as methods
(e.g.str.endswith) and infix operators (e.g.+,*,``%``)Parameters:objarray of str or unicode-likeitemsizeint, optionalitemsizeis the number of characters per scalar in the
resulting array.  Ifitemsizeis None, andobjis an
object array or a Python list, theitemsizewill be
automatically determined.  Ifitemsizeis provided andobjis of type str or unicode, then theobjstring will be
chunked intoitemsizepieces.unicodebool, optionalWhen true, the resultingchararraycan contain Unicode
characters, when false only 8-bit characters.  If unicode is
None andobjis one of the following:achararray,an ndarray of typestror Åeunicode`a Python str or unicode object,then the unicode setting of the output array will be
automatically determined.order{ÅeCÅf, ÅeFÅf}, optionalSpecify the order of the array.  If order is ÅeCÅf (default), then the
array will be in C-contiguous order (last-index varies the
fastest).  If order is ÅeFÅf, then the returned array
will be in Fortran-contiguous order (first-index varies the
fastest)."
Numpy,Array and fft,numpy.arange,"numpy.arange#numpy.arange([start,]stop,[step,]dtype=None,*,like=None)#Return evenly spaced values within a given interval.arangecan be called with a varying number of positional arguments:arange(stop): Values are generated within the half-open interval[0,stop)(in other words, the interval includingstartbut
excludingstop).arange(start,stop): Values are generated within the half-open
interval[start,stop).arange(start,stop,step)Values are generated within the half-open
interval[start,stop), with spacing between values given bystep.For integer arguments the function is roughly equivalent to the Python
built-inrange, but returns an ndarray rather than arangeinstance.When using a non-integer step, such as 0.1, it is often better to usenumpy.linspace.See the Warning sections below for more information.Parameters:startinteger or real, optionalStart of interval.  The interval includes this value.  The default
start value is 0.stopinteger or realEnd of interval.  The interval does not include this value, except
in some cases wherestepis not an integer and floating point
round-off affects the length ofout.stepinteger or real, optionalSpacing between values.  For any outputout, this is the distance
between two adjacent values,out[i+1]-out[i].  The default
step size is 1.  Ifstepis specified as a position argument,startmust also be given.dtypedtype, optionalThe type of the output array.  Ifdtypeis not given, infer the data
type from the other input arguments.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:arangendarrayArray of evenly spaced values.For floating point arguments, the length of the result isceil((stop-start)/step).  Because of floating point overflow,
this rule may result in the last element ofoutbeing greater
thanstop.WarningThe length of the output might not be numerically stable.Another stability issue is due to the internal implementation ofnumpy.arange.
The actual step value used to populate the array isdtype(start+step)-dtype(start)and notstep. Precision loss
can occur here, due to casting or due to using floating points whenstartis much larger thanstep. This can lead to unexpected
behaviour. For example:>>>np.arange(0,5,0.5,dtype=int)array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0])>>>np.arange(-3,3,0.5,dtype=int)array([-3, -2, -1,  0,  1,  2,  3,  4,  5,  6,  7,  8])In such cases, the use ofnumpy.linspaceshould be preferred.The built-inrangegeneratesPython built-in integers
that have arbitrary size, whilenumpy.arangeproducesnumpy.int32ornumpy.int64numbers. This may result in
incorrect results for large integer values:>>>power=40>>>modulo=10000>>>x1=[(n**power)%moduloforninrange(8)]>>>x2=[(n**power)%moduloforninnp.arange(8)]>>>print(x1)[0, 1, 7776, 8801, 6176, 625, 6576, 4001]  # correct>>>print(x2)[0, 1, 7776, 7185, 0, 5969, 4816, 3361]  # incorrectSee alsonumpy.linspaceEvenly spaced numbers with careful handling of endpoints.numpy.ogridArrays of evenly spaced numbers in N-dimensions.numpy.mgridGrid-shaped arrays of evenly spaced numbers in N-dimensions.How to create arrays with regularly-spaced valuesExamples>>>np.arange(3)array([0, 1, 2])>>>np.arange(3.0)array([ 0.,  1.,  2.])>>>np.arange(3,7)array([3, 4, 5, 6])>>>np.arange(3,7,2)array([3, 5])"
Numpy,Array and fft,numpy.linspace,"numpy.linspace#numpy.linspace(start,stop,num=50,endpoint=True,retstep=False,dtype=None,axis=0)[source]#Return evenly spaced numbers over a specified interval.Returnsnumevenly spaced samples, calculated over the
interval [start,stop].The endpoint of the interval can optionally be excluded.Changed in version 1.16.0:Non-scalarstartandstopare now supported.Changed in version 1.20.0:Values are rounded towards-infinstead of0when an
integerdtypeis specified. The old behavior can
still be obtained withnp.linspace(start,stop,num).astype(int)Parameters:startarray_likeThe starting value of the sequence.stoparray_likeThe end value of the sequence, unlessendpointis set to False.
In that case, the sequence consists of all but the last ofnum+1evenly spaced samples, so thatstopis excluded.  Note that the step
size changes whenendpointis False.numint, optionalNumber of samples to generate. Default is 50. Must be non-negative.endpointbool, optionalIf True,stopis the last sample. Otherwise, it is not included.
Default is True.retstepbool, optionalIf True, return (samples,step), wherestepis the spacing
between samples.dtypedtype, optionalThe type of the output array.  Ifdtypeis not given, the data type
is inferred fromstartandstop. The inferred dtype will never be
an integer;floatis chosen even if the arguments would produce an
array of integers.New in version 1.9.0.axisint, optionalThe axis in the result to store the samples.  Relevant only if start
or stop are array-like.  By default (0), the samples will be along a
new axis inserted at the beginning. Use -1 to get an axis at the end.New in version 1.16.0.Returns:samplesndarrayThere arenumequally spaced samples in the closed interval[start,stop]or the half-open interval[start,stop)(depending on whetherendpointis True or False).stepfloat, optionalOnly returned ifretstepis TrueSize of spacing between samples.See alsoarangeSimilar tolinspace, but uses a step size (instead of the number of samples).geomspaceSimilar tolinspace, but with numbers spaced evenly on a log scale (a geometric progression).logspaceSimilar togeomspace, but with the end points specified as logarithms.How to create arrays with regularly-spaced valuesExamples>>>np.linspace(2.0,3.0,num=5)array([2.  , 2.25, 2.5 , 2.75, 3.  ])>>>np.linspace(2.0,3.0,num=5,endpoint=False)array([2. ,  2.2,  2.4,  2.6,  2.8])>>>np.linspace(2.0,3.0,num=5,retstep=True)(array([2.  ,  2.25,  2.5 ,  2.75,  3.  ]), 0.25)Graphical illustration:>>>importmatplotlib.pyplotasplt>>>N=8>>>y=np.zeros(N)>>>x1=np.linspace(0,10,N,endpoint=True)>>>x2=np.linspace(0,10,N,endpoint=False)>>>plt.plot(x1,y,'o')[<matplotlib.lines.Line2D object at 0x...>]>>>plt.plot(x2,y+0.5,'o')[<matplotlib.lines.Line2D object at 0x...>]>>>plt.ylim([-0.5,1])(-0.5, 1)>>>plt.show()"
Numpy,Array and fft,numpy.logspace,"numpy.logspace#numpy.logspace(start,stop,num=50,endpoint=True,base=10.0,dtype=None,axis=0)[source]#Return numbers spaced evenly on a log scale.In linear space, the sequence starts atbase**start(baseto the power ofstart) and ends withbase**stop(seeendpointbelow).Changed in version 1.16.0:Non-scalarstartandstopare now supported.Changed in version 1.25.0:Non-scalar Åebase` is now supportedParameters:startarray_likebase**startis the starting value of the sequence.stoparray_likebase**stopis the final value of the sequence, unlessendpointis False.  In that case,num+1values are spaced over the
interval in log-space, of which all but the last (a sequence of
lengthnum) are returned.numinteger, optionalNumber of samples to generate.  Default is 50.endpointboolean, optionalIf true,stopis the last sample. Otherwise, it is not included.
Default is True.basearray_like, optionalThe base of the log space. The step size between the elements inln(samples)/ln(base)(orlog_base(samples)) is uniform.
Default is 10.0.dtypedtypeThe type of the output array.  Ifdtypeis not given, the data type
is inferred fromstartandstop. The inferred type will never be
an integer;floatis chosen even if the arguments would produce an
array of integers.axisint, optionalThe axis in the result to store the samples.  Relevant only if start,
stop, or base are array-like.  By default (0), the samples will be
along a new axis inserted at the beginning. Use -1 to get an axis at
the end.New in version 1.16.0.Returns:samplesndarraynumsamples, equally spaced on a log scale.See alsoarangeSimilar to linspace, with the step size specified instead of the number of samples. Note that, when used with a float endpoint, the endpoint may or may not be included.linspaceSimilar to logspace, but with the samples uniformly distributed in linear space, instead of log space.geomspaceSimilar to logspace, but with endpoints specified directly.How to create arrays with regularly-spaced valuesNotesIf base is a scalar, logspace is equivalent to the code>>>y=np.linspace(start,stop,num=num,endpoint=endpoint)...>>>power(base,y).astype(dtype)...Examples>>>np.logspace(2.0,3.0,num=4)array([ 100.        ,  215.443469  ,  464.15888336, 1000.        ])>>>np.logspace(2.0,3.0,num=4,endpoint=False)array([100.        ,  177.827941  ,  316.22776602,  562.34132519])>>>np.logspace(2.0,3.0,num=4,base=2.0)array([4.        ,  5.0396842 ,  6.34960421,  8.        ])>>>np.logspace(2.0,3.0,num=4,base=[2.0,3.0],axis=-1)array([[ 4.        ,  5.0396842 ,  6.34960421,  8.        ],[ 9.        , 12.98024613, 18.72075441, 27.        ]])Graphical illustration:>>>importmatplotlib.pyplotasplt>>>N=10>>>x1=np.logspace(0.1,1,N,endpoint=True)>>>x2=np.logspace(0.1,1,N,endpoint=False)>>>y=np.zeros(N)>>>plt.plot(x1,y,'o')[<matplotlib.lines.Line2D object at 0x...>]>>>plt.plot(x2,y+0.5,'o')[<matplotlib.lines.Line2D object at 0x...>]>>>plt.ylim([-0.5,1])(-0.5, 1)>>>plt.show()"
Numpy,Array and fft,numpy.geomspace,"numpy.geomspace#numpy.geomspace(start,stop,num=50,endpoint=True,dtype=None,axis=0)[source]#Return numbers spaced evenly on a log scale (a geometric progression).This is similar tologspace, but with endpoints specified directly.
Each output sample is a constant multiple of the previous.Changed in version 1.16.0:Non-scalarstartandstopare now supported.Parameters:startarray_likeThe starting value of the sequence.stoparray_likeThe final value of the sequence, unlessendpointis False.
In that case,num+1values are spaced over the
interval in log-space, of which all but the last (a sequence of
lengthnum) are returned.numinteger, optionalNumber of samples to generate.  Default is 50.endpointboolean, optionalIf true,stopis the last sample. Otherwise, it is not included.
Default is True.dtypedtypeThe type of the output array.  Ifdtypeis not given, the data type
is inferred fromstartandstop. The inferred dtype will never be
an integer;floatis chosen even if the arguments would produce an
array of integers.axisint, optionalThe axis in the result to store the samples.  Relevant only if start
or stop are array-like.  By default (0), the samples will be along a
new axis inserted at the beginning. Use -1 to get an axis at the end.New in version 1.16.0.Returns:samplesndarraynumsamples, equally spaced on a log scale.See alsologspaceSimilar to geomspace, but with endpoints specified using log and base.linspaceSimilar to geomspace, but with arithmetic instead of geometric progression.arangeSimilar to linspace, with the step size specified instead of the number of samples.How to create arrays with regularly-spaced valuesNotesIf the inputs or dtype are complex, the output will follow a logarithmic
spiral in the complex plane.  (There are an infinite number of spirals
passing through two points; the output will follow the shortest such path.)Examples>>>np.geomspace(1,1000,num=4)array([    1.,    10.,   100.,  1000.])>>>np.geomspace(1,1000,num=3,endpoint=False)array([   1.,   10.,  100.])>>>np.geomspace(1,1000,num=4,endpoint=False)array([   1.        ,    5.62341325,   31.6227766 ,  177.827941  ])>>>np.geomspace(1,256,num=9)array([   1.,    2.,    4.,    8.,   16.,   32.,   64.,  128.,  256.])Note that the above may not produce exact integers:>>>np.geomspace(1,256,num=9,dtype=int)array([  1,   2,   4,   7,  16,  32,  63, 127, 256])>>>np.around(np.geomspace(1,256,num=9)).astype(int)array([  1,   2,   4,   8,  16,  32,  64, 128, 256])Negative, decreasing, and complex inputs are allowed:>>>np.geomspace(1000,1,num=4)array([1000.,  100.,   10.,    1.])>>>np.geomspace(-1000,-1,num=4)array([-1000.,  -100.,   -10.,    -1.])>>>np.geomspace(1j,1000j,num=4)# Straight linearray([0.   +1.j, 0.  +10.j, 0. +100.j, 0.+1000.j])>>>np.geomspace(-1+0j,1+0j,num=5)# Circlearray([-1.00000000e+00+1.22464680e-16j, -7.07106781e-01+7.07106781e-01j,6.12323400e-17+1.00000000e+00j,  7.07106781e-01+7.07106781e-01j,1.00000000e+00+0.00000000e+00j])Graphical illustration ofendpointparameter:>>>importmatplotlib.pyplotasplt>>>N=10>>>y=np.zeros(N)>>>plt.semilogx(np.geomspace(1,1000,N,endpoint=True),y+1,'o')[<matplotlib.lines.Line2D object at 0x...>]>>>plt.semilogx(np.geomspace(1,1000,N,endpoint=False),y+2,'o')[<matplotlib.lines.Line2D object at 0x...>]>>>plt.axis([0.5,2000,0,3])[0.5, 2000, 0, 3]>>>plt.grid(True,color='0.7',linestyle='-',which='both',axis='both')>>>plt.show()"
Numpy,Array and fft,numpy.meshgrid,"numpy.meshgrid#numpy.meshgrid(*xi,copy=True,sparse=False,indexing='xy')[source]#Return a list of coordinate matrices from coordinate vectors.Make N-D coordinate arrays for vectorized evaluations of
N-D scalar/vector fields over N-D grids, given
one-dimensional coordinate arrays x1, x2,Åc, xn.Changed in version 1.9:1-D and 0-D cases are allowed.Parameters:x1, x2,Åc, xnarray_like1-D arrays representing the coordinates of a grid.indexing{ÅexyÅf, ÅeijÅf}, optionalCartesian (ÅexyÅf, default) or matrix (ÅeijÅf) indexing of output.
See Notes for more details.New in version 1.7.0.sparsebool, optionalIf True the shape of the returned coordinate array for dimensioniis reduced from(N1,...,Ni,...Nn)to(1,...,1,Ni,1,...,1).  These sparse coordinate grids are
intended to be use withBroadcasting.  When all
coordinates are used in an expression, broadcasting still leads to a
fully-dimensonal result array.Default is False.New in version 1.7.0.copybool, optionalIf False, a view into the original arrays are returned in order to
conserve memory.  Default is True.  Please note thatsparse=False,copy=Falsewill likely return non-contiguous
arrays.  Furthermore, more than one element of a broadcast array
may refer to a single memory location.  If you need to write to the
arrays, make copies first.New in version 1.7.0.Returns:X1, X2,Åc, XNlist of ndarraysFor vectorsx1,x2,Åc,xnwith lengthsNi=len(xi),
returns(N1,N2,N3,...,Nn)shaped arrays if indexing=ÅfijÅf
or(N2,N1,N3,...,Nn)shaped arrays if indexing=ÅfxyÅf
with the elements ofxirepeated to fill the matrix along
the first dimension forx1, the second forx2and so on.See alsomgridConstruct a multi-dimensional ÅgmeshgridÅh using indexing notation.ogridConstruct an open multi-dimensional ÅgmeshgridÅh using indexing notation.how-to-indexNotesThis function supports both indexing conventions through the indexing
keyword argument.  Giving the string ÅeijÅf returns a meshgrid with
matrix indexing, while ÅexyÅf returns a meshgrid with Cartesian indexing.
In the 2-D case with inputs of length M and N, the outputs are of shape
(N, M) for ÅexyÅf indexing and (M, N) for ÅeijÅf indexing.  In the 3-D case
with inputs of length M, N and P, outputs are of shape (N, M, P) for
ÅexyÅf indexing and (M, N, P) for ÅeijÅf indexing.  The difference is
illustrated by the following code snippet:xv,yv=np.meshgrid(x,y,indexing='ij')foriinrange(nx):forjinrange(ny):# treat xv[i,j], yv[i,j]xv,yv=np.meshgrid(x,y,indexing='xy')foriinrange(nx):forjinrange(ny):# treat xv[j,i], yv[j,i]In the 1-D and 0-D case, the indexing and sparse keywords have no effect.Examples>>>nx,ny=(3,2)>>>x=np.linspace(0,1,nx)>>>y=np.linspace(0,1,ny)>>>xv,yv=np.meshgrid(x,y)>>>xvarray([[0. , 0.5, 1. ],[0. , 0.5, 1. ]])>>>yvarray([[0.,  0.,  0.],[1.,  1.,  1.]])The result ofmeshgridis a coordinate grid:>>>importmatplotlib.pyplotasplt>>>plt.plot(xv,yv,marker='o',color='k',linestyle='none')>>>plt.show()You can create sparse output arrays to save memory and computation time.>>>xv,yv=np.meshgrid(x,y,sparse=True)>>>xvarray([[0. ,  0.5,  1. ]])>>>yvarray([[0.],[1.]])meshgridis very useful to evaluate functions on a grid. If the
function depends on all coordinates, both dense and sparse outputs can be
used.>>>x=np.linspace(-5,5,101)>>>y=np.linspace(-5,5,101)>>># full coordinate arrays>>>xx,yy=np.meshgrid(x,y)>>>zz=np.sqrt(xx**2+yy**2)>>>xx.shape,yy.shape,zz.shape((101, 101), (101, 101), (101, 101))>>># sparse coordinate arrays>>>xs,ys=np.meshgrid(x,y,sparse=True)>>>zs=np.sqrt(xs**2+ys**2)>>>xs.shape,ys.shape,zs.shape((1, 101), (101, 1), (101, 101))>>>np.array_equal(zz,zs)True>>>h=plt.contourf(x,y,zs)>>>plt.axis('scaled')>>>plt.colorbar()>>>plt.show()"
Numpy,Array and fft,numpy.mgrid,"numpy.mgrid#numpy.mgrid=<numpy.lib.index_tricks.MGridClassobject>#An instance which returns a dense multi-dimensional ÅgmeshgridÅh.An instance which returns a dense (or fleshed out) mesh-grid
when indexed, so that each returned argument has the same shape.
The dimensions and number of the output arrays are equal to the
number of indexing dimensions.  If the step length is not a complex
number, then the stop is not inclusive.However, if the step length is acomplex number(e.g. 5j), then
the integer part of its magnitude is interpreted as specifying the
number of points to create between the start and stop values, where
the stop valueis inclusive.Returns:mesh-gridndarraysall of the same dimensionsSee alsoogridlikemgridbut returns open (not fleshed out) mesh gridsmeshgridreturn coordinate matrices from coordinate vectorsr_array concatenatorHow to create arrays with regularly-spaced valuesExamples>>>np.mgrid[0:5,0:5]array([[[0, 0, 0, 0, 0],[1, 1, 1, 1, 1],[2, 2, 2, 2, 2],[3, 3, 3, 3, 3],[4, 4, 4, 4, 4]],[[0, 1, 2, 3, 4],[0, 1, 2, 3, 4],[0, 1, 2, 3, 4],[0, 1, 2, 3, 4],[0, 1, 2, 3, 4]]])>>>np.mgrid[-1:1:5j]array([-1. , -0.5,  0. ,  0.5,  1. ])"
Numpy,Array and fft,numpy.ogrid,"numpy.ogrid#numpy.ogrid=<numpy.lib.index_tricks.OGridClassobject>#An instance which returns an open multi-dimensional ÅgmeshgridÅh.An instance which returns an open (i.e. not fleshed out) mesh-grid
when indexed, so that only one dimension of each returned array is
greater than 1.  The dimension and number of the output arrays are
equal to the number of indexing dimensions.  If the step length is
not a complex number, then the stop is not inclusive.However, if the step length is acomplex number(e.g. 5j), then
the integer part of its magnitude is interpreted as specifying the
number of points to create between the start and stop values, where
the stop valueis inclusive.Returns:mesh-gridndarrayswith only one dimension not equal to 1See alsomgridlikeogridbut returns dense (or fleshed out) mesh gridsmeshgridreturn coordinate matrices from coordinate vectorsr_array concatenatorHow to create arrays with regularly-spaced valuesExamples>>>fromnumpyimportogrid>>>ogrid[-1:1:5j]array([-1. , -0.5,  0. ,  0.5,  1. ])>>>ogrid[0:5,0:5][array([[0],[1],[2],[3],[4]]), array([[0, 1, 2, 3, 4]])]"
Numpy,Array and fft,numpy.diag,"numpy.diag#numpy.diag(v,k=0)[source]#Extract a diagonal or construct a diagonal array.See the more detailed documentation fornumpy.diagonalif you use this
function to extract a diagonal and wish to write to the resulting array;
whether it returns a copy or a view depends on what version of numpy you
are using.Parameters:varray_likeIfvis a 2-D array, return a copy of itsk-th diagonal.
Ifvis a 1-D array, return a 2-D array withvon thek-th
diagonal.kint, optionalDiagonal in question. The default is 0. Usek>0for diagonals
above the main diagonal, andk<0for diagonals below the main
diagonal.Returns:outndarrayThe extracted diagonal or constructed diagonal array.See alsodiagonalReturn specified diagonals.diagflatCreate a 2-D array with the flattened input as a diagonal.traceSum along diagonals.triuUpper triangle of an array.trilLower triangle of an array.Examples>>>x=np.arange(9).reshape((3,3))>>>xarray([[0, 1, 2],[3, 4, 5],[6, 7, 8]])>>>np.diag(x)array([0, 4, 8])>>>np.diag(x,k=1)array([1, 5])>>>np.diag(x,k=-1)array([3, 7])>>>np.diag(np.diag(x))array([[0, 0, 0],[0, 4, 0],[0, 0, 8]])"
Numpy,Array and fft,numpy.diagflat,"numpy.diagflat#numpy.diagflat(v,k=0)[source]#Create a two-dimensional array with the flattened input as a diagonal.Parameters:varray_likeInput data, which is flattened and set as thek-th
diagonal of the output.kint, optionalDiagonal to set; 0, the default, corresponds to the ÅgmainÅh diagonal,
a positive (negative)kgiving the number of the diagonal above
(below) the main.Returns:outndarrayThe 2-D output array.See alsodiagMATLAB work-alike for 1-D and 2-D arrays.diagonalReturn specified diagonals.traceSum along diagonals.Examples>>>np.diagflat([[1,2],[3,4]])array([[1, 0, 0, 0],[0, 2, 0, 0],[0, 0, 3, 0],[0, 0, 0, 4]])>>>np.diagflat([1,2],1)array([[0, 1, 0],[0, 0, 2],[0, 0, 0]])"
Numpy,Array and fft,numpy.tri,"numpy.tri#numpy.tri(N,M=None,k=0,dtype=<class'float'>,*,like=None)[source]#An array with ones at and below the given diagonal and zeros elsewhere.Parameters:NintNumber of rows in the array.Mint, optionalNumber of columns in the array.
By default,Mis taken equal toN.kint, optionalThe sub-diagonal at and below which the array is filled.k= 0 is the main diagonal, whilek< 0 is below it,
andk> 0 is above.  The default is 0.dtypedtype, optionalData type of the returned array.  The default is float.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:trindarray of shape (N, M)Array with its lower triangle filled with ones and zero elsewhere;
in other wordsT[i,j]==1forj<=i+k, 0 otherwise.Examples>>>np.tri(3,5,2,dtype=int)array([[1, 1, 1, 0, 0],[1, 1, 1, 1, 0],[1, 1, 1, 1, 1]])>>>np.tri(3,5,-1)array([[0.,  0.,  0.,  0.,  0.],[1.,  0.,  0.,  0.,  0.],[1.,  1.,  0.,  0.,  0.]])"
Numpy,Array and fft,numpy.tril,"numpy.tril#numpy.tril(m,k=0)[source]#Lower triangle of an array.Return a copy of an array with elements above thek-th diagonal zeroed.
For arrays withndimexceeding 2,trilwill apply to the final two
axes.Parameters:marray_like, shape (Åc, M, N)Input array.kint, optionalDiagonal above which to zero elements.k = 0(the default) is the
main diagonal,k < 0is below it andk > 0is above.Returns:trilndarray, shape (Åc, M, N)Lower triangle ofm, of same shape and data-type asm.See alsotriusame thing, only for the upper triangleExamples>>>np.tril([[1,2,3],[4,5,6],[7,8,9],[10,11,12]],-1)array([[ 0,  0,  0],[ 4,  0,  0],[ 7,  8,  0],[10, 11, 12]])>>>np.tril(np.arange(3*4*5).reshape(3,4,5))array([[[ 0,  0,  0,  0,  0],[ 5,  6,  0,  0,  0],[10, 11, 12,  0,  0],[15, 16, 17, 18,  0]],[[20,  0,  0,  0,  0],[25, 26,  0,  0,  0],[30, 31, 32,  0,  0],[35, 36, 37, 38,  0]],[[40,  0,  0,  0,  0],[45, 46,  0,  0,  0],[50, 51, 52,  0,  0],[55, 56, 57, 58,  0]]])"
Numpy,Array and fft,numpy.triu,"numpy.triu#numpy.triu(m,k=0)[source]#Upper triangle of an array.Return a copy of an array with the elements below thek-th diagonal
zeroed. For arrays withndimexceeding 2,triuwill apply to the
final two axes.Please refer to the documentation fortrilfor further details.See alsotrillower triangle of an arrayExamples>>>np.triu([[1,2,3],[4,5,6],[7,8,9],[10,11,12]],-1)array([[ 1,  2,  3],[ 4,  5,  6],[ 0,  8,  9],[ 0,  0, 12]])>>>np.triu(np.arange(3*4*5).reshape(3,4,5))array([[[ 0,  1,  2,  3,  4],[ 0,  6,  7,  8,  9],[ 0,  0, 12, 13, 14],[ 0,  0,  0, 18, 19]],[[20, 21, 22, 23, 24],[ 0, 26, 27, 28, 29],[ 0,  0, 32, 33, 34],[ 0,  0,  0, 38, 39]],[[40, 41, 42, 43, 44],[ 0, 46, 47, 48, 49],[ 0,  0, 52, 53, 54],[ 0,  0,  0, 58, 59]]])"
Numpy,Array and fft,numpy.vander,"numpy.vander#numpy.vander(x,N=None,increasing=False)[source]#Generate a Vandermonde matrix.The columns of the output matrix are powers of the input vector. The
order of the powers is determined by theincreasingboolean argument.
Specifically, whenincreasingis False, thei-th output column is
the input vector raised element-wise to the power ofN-i-1. Such
a matrix with a geometric progression in each row is named for Alexandre-
Theophile Vandermonde.Parameters:xarray_like1-D input array.Nint, optionalNumber of columns in the output.  IfNis not specified, a square
array is returned (N=len(x)).increasingbool, optionalOrder of the powers of the columns.  If True, the powers increase
from left to right, if False (the default) they are reversed.New in version 1.9.0.Returns:outndarrayVandermonde matrix.  Ifincreasingis False, the first column isx^(N-1), the secondx^(N-2)and so forth. Ifincreasingis
True, the columns arex^0,x^1,...,x^(N-1).See alsopolynomial.polynomial.polyvanderExamples>>>x=np.array([1,2,3,5])>>>N=3>>>np.vander(x,N)array([[ 1,  1,  1],[ 4,  2,  1],[ 9,  3,  1],[25,  5,  1]])>>>np.column_stack([x**(N-1-i)foriinrange(N)])array([[ 1,  1,  1],[ 4,  2,  1],[ 9,  3,  1],[25,  5,  1]])>>>x=np.array([1,2,3,5])>>>np.vander(x)array([[  1,   1,   1,   1],[  8,   4,   2,   1],[ 27,   9,   3,   1],[125,  25,   5,   1]])>>>np.vander(x,increasing=True)array([[  1,   1,   1,   1],[  1,   2,   4,   8],[  1,   3,   9,  27],[  1,   5,  25, 125]])The determinant of a square Vandermonde matrix is the product
of the differences between the values of the input vector:>>>np.linalg.det(np.vander(x))48.000000000000043 # may vary>>>(5-3)*(5-2)*(5-1)*(3-2)*(3-1)*(2-1)48"
Numpy,Array and fft,numpy.mat,"numpy.mat#numpy.mat(data,dtype=None)[source]#Interpret the input as a matrix.Unlikematrix,asmatrixdoes not make a copy if the input is already
a matrix or an ndarray.  Equivalent tomatrix(data,copy=False).Parameters:dataarray_likeInput data.dtypedata-typeData-type of the output matrix.Returns:matmatrixdatainterpreted as a matrix.Examples>>>x=np.array([[1,2],[3,4]])>>>m=np.asmatrix(x)>>>x[0,0]=5>>>mmatrix([[5, 2],[3, 4]])"
Numpy,Array and fft,numpy.bmat,"numpy.bmat#numpy.bmat(obj,ldict=None,gdict=None)[source]#Build a matrix object from a string, nested sequence, or array.Parameters:objstr or array_likeInput data. If a string, variables in the current scope may be
referenced by name.ldictdict, optionalA dictionary that replaces local operands in current frame.
Ignored ifobjis not a string orgdictis None.gdictdict, optionalA dictionary that replaces global operands in current frame.
Ignored ifobjis not a string.Returns:outmatrixReturns a matrix object, which is a specialized 2-D array.See alsoblockA generalization of this function for N-d arrays, that returns normal ndarrays.Examples>>>A=np.mat('1 1; 1 1')>>>B=np.mat('2 2; 2 2')>>>C=np.mat('3 4; 5 6')>>>D=np.mat('7 8; 9 0')All the following expressions construct the same block matrix:>>>np.bmat([[A,B],[C,D]])matrix([[1, 1, 2, 2],[1, 1, 2, 2],[3, 4, 7, 8],[5, 6, 9, 0]])>>>np.bmat(np.r_[np.c_[A,B],np.c_[C,D]])matrix([[1, 1, 2, 2],[1, 1, 2, 2],[3, 4, 7, 8],[5, 6, 9, 0]])>>>np.bmat('A,B; C,D')matrix([[1, 1, 2, 2],[1, 1, 2, 2],[3, 4, 7, 8],[5, 6, 9, 0]])"
